whois_regDate,whois_expDate,whois_updatedDate,dot_count,url_len,digit_count,special_count,hyphen_count,double_slash,single_slash,at_the_rate,protocol,protocol_count
8692,438,691,2,20,0,0,0,0,1,0,0,0
-1,-1,-1,2,23,0,0,0,0,3,0,0,0
4136,612,116,1,29,0,0,0,0,2,0,0,0
4597,793,1026,1,23,0,0,0,0,3,0,0,0
6734,353,41,2,28,0,0,0,0,2,0,0,0
4848,67,296,2,32,0,0,0,0,3,0,0,0
-1,-1,4,3,35,0,0,0,0,2,0,0,0
6498,1902,100,2,29,0,0,1,0,2,0,0,0
3711,305,67,3,47,0,1,0,0,1,0,0,0
3094,558,183,4,46,0,2,0,0,1,0,0,0
163,201,163,2,45,0,0,2,0,3,0,0,0
8958,537,112,4,51,0,0,0,0,2,0,0,0
8958,537,112,2,38,0,0,0,0,2,0,0,0
7269,35,1446,3,33,0,0,0,0,1,0,0,0
7481,553,112,3,46,1,0,0,0,3,0,0,0
8958,537,112,2,31,0,0,0,0,2,0,0,0
8958,537,112,2,30,0,0,0,0,2,0,0,0
8447,1415,425,2,38,0,0,0,0,1,0,0,0
6657,-84,82,3,25,0,0,0,0,2,0,0,0
6874,3352,300,3,48,0,0,2,0,2,0,0,0
6657,-84,82,3,25,0,0,0,0,2,0,0,0
7468,200,2365,3,26,0,0,0,0,1,0,0,0
-1,-1,-1,3,66,28,2,5,0,2,0,0,0
216,148,209,3,23,5,0,0,0,1,0,0,0
8958,537,112,3,31,0,0,0,0,1,0,0,0
7847,186,575,2,19,0,0,0,0,2,0,0,0
7213,937,154,3,27,0,0,1,0,1,0,0,0
9006,489,1874,2,26,0,0,0,0,3,0,0,0
7706,693,95,2,16,2,0,0,0,1,0,0,0
6921,383,41,3,39,0,0,0,0,2,0,0,0
6397,176,188,3,38,0,1,0,0,1,0,0,0
7707,327,2106,2,23,2,0,0,0,1,0,0,0
8313,1181,225,3,35,0,0,0,0,1,0,0,0
7481,553,112,2,39,1,0,0,0,3,0,0,0
6151,57,195,2,17,1,0,0,0,2,0,0,0
-1,-1,-1,3,22,0,0,0,0,2,0,0,0
7481,553,112,2,37,0,0,0,0,3,0,0,0
7137,167,213,2,29,0,0,0,0,2,0,0,0
6875,63,331,2,27,0,0,0,0,2,0,0,0
9616,243,1972,2,20,0,0,0,0,1,0,0,0
-1,-1,-1,3,38,0,0,0,0,3,0,0,0
345,385,-1,4,29,0,0,0,0,1,0,0,0
-1,-1,-1,3,32,0,0,0,0,3,0,0,0
7885,879,1184,2,24,0,0,0,0,2,0,0,0
8210,554,108,3,59,9,0,3,0,2,0,0,0
7481,553,112,2,34,1,0,0,0,3,0,0,0
6276,297,452,3,29,0,0,0,0,1,0,0,0
7850,183,238,2,37,0,0,0,0,3,0,0,0
6937,367,28,3,45,0,0,0,0,2,0,0,0
4184,198,166,1,23,0,2,0,0,1,0,0,0
7481,553,112,2,29,0,0,0,0,3,0,0,0
7850,183,238,2,36,0,0,0,0,3,0,0,0
118,246,115,3,44,0,0,0,0,1,0,0,0
8440,692,1199,3,30,0,0,0,0,1,0,0,0
-1,-1,-1,3,36,0,0,0,0,2,0,0,0
-1,-1,-1,2,25,0,1,0,0,2,0,0,0
-1,-1,-1,2,24,0,0,1,0,2,0,0,0
7850,183,238,2,36,0,0,0,0,3,0,0,0
7508,160,225,3,26,0,0,0,0,1,0,0,0
7482,186,175,3,56,0,0,1,0,4,0,0,0
7733,300,95,3,35,0,0,0,0,2,0,0,0
-1,-1,-1,3,31,0,1,0,0,1,0,0,0
8368,32,361,3,36,1,2,0,0,1,0,0,0
8295,469,293,2,33,0,0,0,0,2,0,0,0
8735,1127,87,3,34,0,0,0,0,2,0,0,0
6654,19,329,3,27,0,0,1,0,1,0,0,0
-1,-1,-1,3,26,0,1,0,0,1,0,0,0
-1,-1,-1,3,20,0,0,0,0,2,0,0,0
9286,1669,567,2,33,0,0,0,0,2,0,0,0
-1,-1,-1,3,33,0,0,0,0,2,0,0,0
-1,-1,-1,4,25,0,0,0,0,1,0,0,0
6801,137,244,3,54,0,0,1,0,4,0,0,0
-1,-1,-1,3,36,0,0,1,0,2,0,0,0
8699,66,-1,3,26,0,0,0,0,2,0,0,0
6251,322,461,1,24,0,0,0,0,2,0,0,0
8617,147,614,2,22,0,0,0,0,2,0,0,0
5585,258,286,2,21,0,0,0,0,2,0,0,0
8067,334,38,1,22,0,0,0,0,2,0,0,0
4361,387,403,3,25,0,0,0,0,1,0,0,0
6363,192,156,2,24,0,0,0,0,2,0,0,0
7681,353,8,3,41,0,0,1,0,2,0,0,0
7885,879,1184,2,29,0,0,0,0,2,0,0,0
7741,292,71,2,25,0,0,0,0,1,0,0,0
106,258,62,2,29,0,0,0,0,1,0,0,0
8958,537,112,3,29,0,0,0,0,1,0,0,0
7879,154,257,3,39,0,0,0,0,2,0,0,0
9833,394,431,2,22,0,0,0,0,2,0,0,0
8127,271,122,3,27,0,0,0,0,1,0,0,0
-1,-1,-1,4,38,0,0,0,0,2,0,0,0
-1,-1,-1,2,20,0,0,0,0,2,0,0,0
-1,-1,-1,3,18,0,0,0,0,2,0,0,0
7407,262,112,3,33,0,0,0,0,1,0,0,0
-1,226,-1,3,25,0,0,0,0,2,0,0,0
7474,194,844,3,27,0,0,0,0,1,0,0,0
7805,228,903,3,21,0,0,0,0,1,0,0,0
7885,879,1184,2,27,0,0,0,0,2,0,0,0
8804,2154,39,2,32,0,0,0,0,2,0,0,0
8804,2154,39,3,40,0,0,0,0,3,0,0,0
6767,1632,268,3,38,1,0,0,0,1,0,0,0
-1,-1,-1,3,26,0,0,0,0,1,0,0,0
-1,-1,-1,3,25,0,0,0,0,2,0,0,0
6693,245,848,4,34,0,0,0,0,1,0,0,0
8289,109,315,3,33,0,0,1,0,1,0,0,0
7846,187,177,3,40,0,0,1,0,2,0,0,0
5383,94,45,3,45,0,1,0,0,4,0,0,0
8231,533,664,2,30,0,0,0,0,2,0,0,0
6936,368,371,4,38,0,0,0,0,1,0,0,0
-1,-1,-1,2,28,0,0,0,0,2,0,0,0
7246,58,311,2,25,3,0,0,0,2,0,0,0
6950,354,20,3,38,0,2,1,0,1,0,0,0
-1,-1,-1,3,64,0,0,3,0,2,0,0,0
7103,1297,525,3,36,4,0,0,0,1,0,0,0
7011,277,71,3,37,0,0,1,0,1,0,0,0
7801,3153,498,3,29,0,0,0,0,2,0,0,0
-1,-1,-1,4,27,0,0,0,0,2,0,0,0
8434,332,86,3,45,3,0,1,0,2,0,0,0
-1,-90,-1,4,30,0,0,0,0,1,0,0,0
7084,586,1965,3,33,0,0,0,0,1,0,0,0
8119,279,111,3,34,0,0,0,0,1,0,0,0
8032,369,452,2,20,0,0,0,0,1,0,0,0
6388,3107,487,3,43,0,0,1,0,1,0,0,0
-1,-1,-1,4,44,0,1,0,0,2,0,0,0
7481,553,112,2,33,0,0,0,0,3,0,0,0
7543,1221,707,3,34,1,0,0,0,1,0,0,0
8219,179,216,3,43,0,0,0,0,3,0,0,0
4309,108,240,3,33,0,1,0,0,1,0,0,0
7481,553,112,3,40,0,0,0,0,3,0,0,0
8411,1450,1965,2,38,0,0,0,0,3,0,0,0
8348,416,873,2,23,1,0,0,0,1,0,0,0
8958,537,112,3,73,1,0,0,0,2,0,0,0
8958,537,112,3,37,4,0,0,0,2,0,0,0
7481,553,112,3,39,1,0,0,0,3,0,0,0
7992,43,65,3,31,0,0,0,0,1,0,0,0
-1,-1,-1,3,31,0,0,0,0,1,0,0,0
7276,28,453,3,31,0,0,0,0,1,0,0,0
8061,3627,24,3,49,0,0,0,0,3,0,0,0
132,232,132,3,27,0,0,0,0,1,0,0,0
822,272,61,3,26,0,0,0,0,1,0,0,0
-1,-1,-1,3,22,0,0,0,0,1,0,0,0
7343,327,42,4,33,0,0,0,0,1,0,0,0
8831,300,93,2,26,0,0,0,0,2,0,0,0
7762,271,91,3,32,0,0,1,0,1,0,0,0
-1,-1,-1,3,26,4,0,0,0,2,0,0,0
8958,537,112,3,32,0,0,0,0,2,0,0,0
8012,242,121,3,27,0,0,0,0,1,0,0,0
8432,1429,434,2,31,0,0,1,0,1,0,0,0
8195,203,546,3,39,0,0,0,0,2,0,0,0
9616,243,1972,2,22,0,0,0,0,2,0,0,0
5641,202,223,2,29,0,0,0,0,2,0,0,0
-1,-1,-1,3,34,0,0,0,0,1,0,0,0
7263,1502,1951,3,37,0,0,0,0,2,0,0,0
-1,-1,-1,3,36,0,2,0,0,1,0,0,0
-1,-1,-1,3,39,0,1,0,0,2,0,0,0
7228,807,1079,2,37,0,0,0,0,1,0,0,0
-1,-1,-1,3,36,1,0,1,0,2,0,0,0
6238,336,39,3,31,0,0,0,0,1,0,0,0
7885,879,1184,2,23,0,0,0,0,2,0,0,0
8342,3253,62,2,34,0,0,0,0,1,0,0,0
9103,1124,761,2,40,0,0,0,0,4,0,0,0
-1,-1,-1,4,50,6,0,0,0,3,0,0,0
7263,407,241,3,42,1,0,0,0,1,0,0,0
6052,156,215,2,27,0,0,0,0,2,0,0,0
7868,165,214,2,43,0,0,0,0,2,0,0,0
-1,-1,-1,2,23,0,0,0,0,2,0,0,0
9074,55,45,5,34,2,0,0,0,1,0,0,0
-1,-1,-1,2,23,0,0,0,0,2,0,0,0
-1,-1,-1,3,45,0,0,0,0,2,0,0,0
-1,-1,-1,3,33,0,0,0,0,2,0,0,0
8958,537,112,2,26,0,0,0,0,1,0,0,0
7439,229,150,2,32,0,0,0,0,2,0,0,0
8711,784,449,3,31,0,0,0,0,2,0,0,0
-1,-1,-1,2,26,0,0,0,0,2,0,0,0
-1,-1,-1,3,28,0,0,0,0,2,0,0,0
858,-129,462,3,32,0,0,0,0,1,0,0,0
-1,-1,-1,2,26,0,0,0,0,2,0,0,0
9570,1387,153,3,29,0,0,0,0,3,0,0,0
3324,328,45,3,34,0,0,0,0,2,0,0,0
8996,499,235,2,33,0,0,0,0,3,0,0,0
8634,496,439,2,28,0,0,0,0,2,0,0,0
9073,56,292,2,28,0,0,0,0,1,0,0,0
176,188,176,3,40,0,0,0,0,1,0,0,0
6920,384,351,3,49,0,0,1,0,2,0,0,0
-1,-1,-1,3,37,0,0,0,0,1,0,0,0
-1,-1,-1,4,24,0,0,0,0,2,0,0,0
7553,115,978,2,29,0,0,0,0,2,0,0,0
8979,2342,523,3,38,8,0,0,0,4,0,0,0
8495,635,451,3,34,0,0,0,0,1,0,0,0
8582,182,182,3,68,16,2,0,0,4,0,0,0
7841,2749,818,3,208,18,15,2,0,3,0,0,0
8067,3621,31,3,44,0,2,0,0,2,0,0,0
-1,-1,-1,2,41,0,0,0,0,3,0,0,0
-1,-1,-1,3,27,0,0,0,0,2,0,0,0
5662,1277,1897,3,56,0,0,0,0,4,0,0,0
-1,-1,-1,3,29,0,0,0,0,1,0,0,0
-1,-1,-1,3,30,0,0,0,0,1,0,0,0
858,-129,462,3,30,0,0,0,0,1,0,0,0
2852,435,229,4,35,0,0,0,0,1,0,0,0
9153,344,95,3,31,0,0,0,0,2,0,0,0
9118,1109,1335,2,35,0,0,0,0,4,0,0,0
5082,395,5,3,21,0,0,0,0,1,0,0,0
5092,386,28,3,43,0,1,0,0,2,0,0,0
5286,557,176,4,30,0,0,0,0,1,0,0,0
6572,1097,1159,2,22,0,0,0,0,2,0,0,0
7224,80,266,3,34,0,0,0,0,2,0,0,0
-1,-1,-1,4,34,0,0,0,0,1,0,0,0
7481,553,112,1,33,1,0,0,0,2,0,0,0
6654,77,271,3,27,0,0,0,0,2,0,0,0
6698,606,523,3,33,0,0,0,0,1,0,0,0
3989,393,45,3,37,0,0,0,0,1,0,0,0
8958,537,112,2,31,0,1,0,0,2,0,0,0
6692,246,481,2,34,0,0,0,0,1,0,0,0
6692,246,481,2,31,0,0,0,0,1,0,0,0
7481,553,112,2,36,0,0,0,0,3,0,0,0
6948,356,39,2,33,0,0,0,0,2,0,0,0
-1,-1,-1,3,25,0,0,0,0,1,0,0,0
6445,128,235,3,40,1,0,1,0,2,0,0,0
8958,537,112,2,35,0,0,0,0,2,0,0,0
7184,120,1785,3,30,0,0,0,0,1,0,0,0
6158,50,313,1,32,0,0,0,0,2,0,0,0
5206,271,237,3,41,0,0,1,0,2,0,0,0
6875,63,331,2,27,0,0,0,0,2,0,0,0
7868,165,214,3,31,0,0,0,0,2,0,0,0
7011,293,87,2,31,0,0,0,0,2,0,0,0
-1,-1,-1,2,27,0,0,0,0,2,0,0,0
8751,3303,348,2,24,0,0,0,0,1,0,0,0
8349,1043,432,1,22,0,0,0,0,2,0,0,0
7439,229,150,2,29,0,0,0,0,1,0,0,0
7216,454,309,2,28,1,0,0,0,2,0,0,0
8625,139,580,3,30,0,0,0,0,2,0,0,0
6538,35,329,3,26,0,0,0,0,2,0,0,0
-1,-1,-1,4,27,1,0,0,0,1,0,0,0
7192,112,281,2,26,0,0,1,0,2,0,0,0
7819,214,1600,3,33,0,0,0,0,1,0,0,0
7481,553,112,2,35,0,0,0,0,3,0,0,0
7333,1432,497,3,30,0,0,0,0,1,0,0,0
6555,18,45,3,47,0,0,0,0,4,0,0,0
9043,86,12,2,20,0,0,0,0,1,0,0,0
8362,1134,784,3,47,0,0,0,0,1,0,0,0
5984,7,364,2,15,0,0,0,0,2,0,0,0
3540,111,31,3,80,0,0,5,0,4,0,0,0
6753,1008,847,2,21,0,0,0,0,2,0,0,0
2826,95,2826,2,19,0,0,0,0,1,0,0,0
-1,-1,-1,2,20,0,0,0,0,2,0,0,0
7868,165,214,2,28,0,0,0,0,2,0,0,0
8958,537,112,3,28,0,0,0,0,1,0,0,0
8512,983,944,3,33,3,0,0,0,2,0,0,0
7252,418,108,1,17,0,0,0,0,2,0,0,0
7934,1560,994,1,19,0,0,0,0,2,0,0,0
8958,537,112,2,28,0,1,0,0,2,0,0,0
8958,537,112,2,22,0,0,0,0,1,0,0,0
7626,42,351,2,20,0,0,0,0,1,0,0,0
-1,-1,-1,2,25,6,0,0,0,2,0,0,0
7357,299,68,2,20,0,0,0,0,2,0,0,0
-1,-1,-1,3,38,6,0,0,0,2,0,0,0
-1,-1,-1,2,24,0,0,0,0,3,0,0,0
5401,76,-1,3,41,0,0,0,0,4,0,0,0
4977,135,298,3,33,0,1,0,0,1,0,0,0
-1,-1,-1,2,20,0,0,0,0,1,0,0,0
1476,350,15,3,36,0,0,0,0,1,0,0,0
7137,167,213,3,34,0,0,0,0,2,0,0,0
6562,11,723,4,28,0,0,0,0,1,0,0,0
7868,165,214,2,35,0,1,0,0,2,0,0,0
7137,167,213,3,31,0,0,0,0,2,0,0,0
4627,486,284,3,30,0,0,0,0,2,0,0,0
5221,256,479,3,37,0,0,0,0,1,0,0,0
7181,123,271,2,28,0,0,0,0,2,0,0,0
7304,366,4,2,29,0,0,0,0,1,0,0,0
7481,553,112,3,41,1,0,0,0,3,0,0,0
7593,806,481,3,53,0,0,3,0,1,0,0,0
6613,325,396,3,33,0,0,0,0,1,0,0,0
7953,1541,585,2,33,0,0,0,0,3,0,0,0
7124,180,222,2,29,0,0,0,0,2,0,0,0
10053,903,801,2,23,1,0,0,0,2,0,0,0
8635,495,39,2,24,5,0,0,0,2,0,0,0
8610,154,935,1,20,0,0,0,0,2,0,0,0
7481,553,112,2,39,1,0,0,0,3,0,0,0
-1,-1,-1,3,28,1,0,0,0,2,0,0,0
8958,537,112,3,40,0,0,0,0,2,0,0,0
7216,454,309,2,28,4,0,0,0,2,0,0,0
5796,413,8,3,45,0,0,0,0,1,0,0,0
7866,533,1020,2,31,0,0,0,0,2,0,0,0
7022,648,467,3,24,0,0,0,0,1,0,0,0
7595,73,292,3,33,0,0,0,0,1,0,0,0
-1,-1,-1,2,20,1,0,0,0,1,0,0,0
7481,553,112,2,29,1,0,0,0,3,0,0,0
5512,331,49,3,29,0,0,1,0,1,0,0,0
5182,295,68,3,35,0,0,0,0,1,0,0,0
5877,332,122,2,32,0,0,0,0,2,0,0,0
6176,398,229,2,22,0,0,0,0,2,0,0,0
-1,-1,-1,3,31,0,2,0,0,1,0,0,0
4130,252,4,3,27,0,0,0,0,1,0,0,0
7481,553,112,2,36,0,0,0,0,3,0,0,0
7481,553,112,2,37,0,0,0,0,3,0,0,0
7710,324,100,3,27,0,0,0,0,1,0,0,0
7481,553,112,3,42,0,0,0,0,3,0,0,0
8050,2542,810,3,36,0,0,0,0,1,0,0,0
6734,353,41,2,27,0,0,1,0,2,0,0,0
4409,339,29,4,41,0,0,0,0,1,0,0,0
-1,-1,-1,2,28,2,0,0,0,2,0,0,0
6734,353,41,2,25,0,0,0,0,2,0,0,0
8189,209,210,3,38,0,0,2,0,1,0,0,0
6762,552,68,2,22,1,0,0,0,1,0,0,0
8958,537,112,3,36,3,1,0,0,2,0,0,0
-1,-1,-1,4,40,1,0,0,0,2,0,0,0
-1,-1,-1,3,30,0,0,0,0,2,0,0,0
7451,217,207,3,37,0,0,0,0,1,0,0,0
-1,-1,-1,4,33,1,0,1,0,1,0,0,0
-1,-1,-1,2,19,0,0,0,0,2,0,0,0
7439,229,150,2,35,0,0,0,0,2,0,0,0
8958,537,112,3,32,0,0,0,0,2,0,0,0
6929,375,20,2,38,0,0,0,0,3,0,0,0
8485,1010,873,2,25,0,0,0,0,2,0,0,0
7333,1067,510,2,43,0,0,0,0,3,0,0,0
7868,165,214,2,33,0,0,1,0,2,0,0,0
7868,165,214,2,37,1,0,2,0,2,0,0,0
5551,292,105,1,23,0,0,0,0,2,0,0,0
7070,600,148,2,33,0,0,0,0,2,0,0,0
6875,63,331,2,35,0,0,0,0,2,0,0,0
6875,63,331,2,35,0,0,0,0,2,0,0,0
-1,-1,-1,3,39,0,0,0,0,1,0,0,0
8745,387,112,2,25,0,0,0,0,2,0,0,0
7138,532,203,3,41,0,0,0,0,1,0,0,0
6952,352,1503,3,44,0,0,0,0,2,0,0,0
8247,151,212,3,22,0,0,0,0,1,0,0,0
7294,3298,64,3,40,0,0,0,0,1,0,0,0
7736,663,45,2,33,1,0,0,0,1,0,0,0
7323,347,78,3,49,4,0,0,0,1,0,0,0
6750,333,61,2,29,0,0,0,0,2,0,0,0
-1,-1,-1,3,36,0,0,0,0,2,0,0,0
1790,35,386,1,30,0,0,0,0,2,0,0,0
7243,427,291,3,38,0,1,0,0,2,0,0,0
7769,264,114,3,44,1,1,0,0,2,0,0,0
7481,553,112,2,31,1,0,0,0,3,0,0,0
7168,136,600,3,23,0,0,0,0,1,0,0,0
8371,760,686,2,20,0,0,0,0,1,0,0,0
6535,405,-1,3,25,1,0,1,0,1,0,0,0
-1,-1,-1,3,35,0,0,1,0,2,0,0,0
7718,315,78,3,28,0,0,0,0,1,0,0,0
-1,-1,-1,3,44,0,0,0,0,3,0,0,0
8508,256,1635,3,37,3,0,0,0,2,0,0,0
-1,-1,755,4,42,0,0,0,0,2,0,0,0
5935,273,12,2,53,0,0,0,0,2,0,0,0
7973,60,1091,3,24,0,0,0,0,1,0,0,0
8730,402,49,3,38,0,0,1,0,3,0,0,0
7481,553,112,2,27,0,0,0,0,3,0,0,0
8733,1129,766,3,24,0,0,0,0,2,0,0,0
8428,338,178,3,36,0,0,0,0,2,0,0,0
6734,353,41,2,25,0,0,0,0,2,0,0,0
7460,208,1616,3,29,0,0,0,0,1,0,0,0
403,-39,7,2,32,0,0,0,0,2,0,0,0
8958,537,112,2,36,0,0,0,0,2,0,0,0
7481,553,112,2,37,1,0,0,0,3,0,0,0
7481,553,112,3,46,0,0,0,0,3,0,0,0
7134,53,341,2,36,0,0,0,0,3,0,0,0
6690,248,112,3,37,0,0,0,0,1,0,0,0
6884,54,310,3,52,2,0,1,0,1,0,0,0
8609,521,267,3,31,4,2,0,0,1,0,0,0
8033,368,358,2,25,0,0,0,0,2,0,0,0
8076,1420,467,3,36,0,0,0,0,2,0,0,0
8110,290,134,2,24,0,0,0,0,2,0,0,0
6976,2154,1159,3,34,0,0,0,0,2,0,0,0
7536,1362,1210,2,25,0,0,0,0,2,0,0,0
6705,233,131,3,38,0,0,0,0,2,0,0,0
-1,-1,-1,3,31,1,2,0,0,2,0,0,0
6299,274,475,3,26,0,0,0,0,1,0,0,0
7327,708,1258,3,24,3,0,0,0,2,0,0,0
8370,761,1168,3,22,0,0,0,0,1,0,0,0
6216,358,6,3,37,0,0,0,0,1,0,0,0
7427,972,165,2,21,0,0,0,0,2,0,0,0
6251,322,461,2,25,0,0,0,0,2,0,0,0
7131,173,190,3,34,0,0,0,0,1,0,0,0
5123,355,67,3,39,0,0,1,0,1,0,0,0
9073,56,292,2,30,0,0,0,0,2,0,0,0
7868,165,214,2,33,0,0,0,0,2,0,0,0
7500,168,17,3,42,0,0,0,0,1,0,0,0
5270,1303,175,3,51,0,0,1,0,1,0,0,0
7736,297,87,2,25,0,0,0,0,2,0,0,0
7724,309,54,3,27,0,0,0,0,2,0,0,0
-1,-1,-1,3,28,0,0,0,0,1,0,0,0
8231,533,167,2,30,0,0,0,0,2,0,0,0
7364,671,430,3,29,0,0,0,0,1,0,0,0
213,151,213,3,32,0,0,0,0,1,0,0,0
8958,537,112,2,35,0,0,0,0,2,0,0,0
8095,298,454,3,50,0,2,0,0,1,0,0,0
7626,1138,17,3,38,0,0,0,0,1,0,0,0
7420,248,116,3,33,0,0,0,0,1,0,0,0
7847,3474,173,2,27,0,0,0,0,2,0,0,0
8347,51,76,2,25,0,0,1,0,2,0,0,0
7216,819,284,3,30,0,0,0,0,1,0,0,0
11274,412,1371,3,52,2,0,0,0,4,0,0,0
8079,-10,-1,3,20,0,0,0,0,1,0,0,0
7424,610,298,2,21,0,0,0,0,2,0,0,0
-1,-1,-1,4,35,0,0,1,0,2,0,0,0
-1,-1,-1,4,42,2,1,2,0,1,0,0,0
6323,250,243,4,34,0,0,0,0,1,0,0,0
4883,595,31,3,42,0,2,1,0,1,0,0,0
7985,1875,11,2,26,0,0,0,0,2,0,0,0
7747,286,93,3,35,0,0,0,0,2,0,0,0
8958,537,112,3,40,0,1,0,0,2,0,0,0
7623,411,1293,2,23,0,0,0,0,2,0,0,0
11274,412,1371,3,45,5,0,1,0,6,0,0,0
5347,496,259,2,29,0,0,1,0,2,0,0,0
6231,343,75,3,32,0,0,0,0,1,0,0,0
6886,52,341,4,27,0,0,0,0,1,0,0,0
8092,-58,817,4,30,0,0,0,0,2,0,0,0
8077,2150,13,3,28,0,0,0,0,1,0,0,0
6821,117,308,3,31,0,0,0,0,1,0,0,0
7041,75,273,3,30,0,0,0,0,2,0,0,0
8518,612,1274,2,25,0,0,0,0,2,0,0,0
8414,352,766,2,24,0,0,0,0,2,0,0,0
7136,1629,1408,3,35,0,0,0,0,1,0,0,0
1676,149,12,3,41,0,2,0,0,1,0,0,0
8308,821,531,2,31,0,0,0,0,2,0,0,0
6984,320,49,3,29,0,0,0,0,1,0,0,0
7364,116,248,3,31,0,0,1,0,2,0,0,0
8703,427,1455,2,20,0,0,0,0,2,0,0,0
-1,-1,-1,3,35,0,0,0,0,2,0,0,0
-1,-1,-1,3,29,0,0,1,0,1,0,0,0
-1,-1,-1,4,33,0,0,0,0,2,0,0,0
8445,321,3329,2,37,0,0,0,0,3,0,0,0
6711,227,121,3,34,0,0,0,0,2,0,0,0
6991,313,35,3,27,0,0,0,0,1,0,0,0
8629,135,228,3,57,0,0,1,0,3,0,0,0
7494,174,190,2,19,0,1,0,0,2,0,0,0
-1,-1,-1,3,39,0,0,1,0,2,0,0,0
7885,879,1184,2,23,0,0,0,0,1,0,0,0
8958,537,112,2,28,0,0,0,0,1,0,0,0
7148,522,336,3,26,0,0,0,0,1,0,0,0
-1,-1,-1,4,35,0,0,0,0,2,0,0,0
8123,275,112,3,32,0,0,0,0,2,0,0,0
8544,951,326,3,26,0,0,0,0,1,0,0,0
7341,694,96,3,30,0,0,0,0,1,0,0,0
7433,966,1440,3,26,0,0,0,0,1,0,0,0
4750,728,7,3,86,0,0,1,0,6,0,0,0
8231,533,167,2,33,0,0,1,0,2,0,0,0
7343,327,42,4,31,0,0,0,0,1,0,0,0
-1,-1,-1,2,123,1,0,10,0,6,0,0,0
8215,2781,777,2,29,0,0,0,0,3,0,0,0
8149,265,342,3,30,0,0,0,0,1,0,0,0
-1,-1,-1,3,36,0,0,0,0,2,0,0,0
7962,2628,663,3,34,0,0,0,0,1,0,0,0
8294,104,266,2,33,0,0,1,0,2,0,0,0
8958,537,112,3,36,0,1,0,0,2,0,0,0
7265,39,733,2,27,0,0,0,0,2,0,0,0
7672,-3,390,4,36,0,0,0,0,2,0,0,0
-1,-1,-1,3,32,0,0,1,0,1,0,0,0
7864,3457,195,3,34,0,0,0,0,1,0,0,0
7068,967,411,2,63,0,0,0,0,4,0,0,0
-1,-1,-1,4,34,0,0,0,0,1,0,0,0
7962,2628,663,3,39,0,0,0,0,1,0,0,0
6912,1487,342,3,35,0,0,0,0,1,0,0,0
7459,575,518,3,24,0,0,0,0,1,0,0,0
8613,3439,47,2,26,0,0,0,0,1,0,0,0
7488,180,207,3,28,0,0,0,0,1,0,0,0
6742,1783,313,2,19,0,0,0,0,1,0,0,0
-1,-1,-1,2,22,0,1,0,0,1,0,0,0
7165,139,286,2,26,0,0,1,0,2,0,0,0
8175,1319,845,3,31,0,0,0,0,1,0,0,0
6625,313,5,3,25,0,0,0,0,1,0,0,0
7621,47,332,2,27,0,0,0,0,2,0,0,0
647,82,257,3,27,0,0,0,0,2,0,0,0
-1,-1,-1,3,36,0,1,0,0,2,0,0,0
6965,339,61,3,36,0,0,0,0,1,0,0,0
5828,381,44,3,41,0,0,0,0,1,0,0,0
6796,142,252,4,37,0,0,0,0,1,0,0,0
43,321,43,3,31,1,1,0,0,1,0,0,0
8006,395,95,2,27,0,0,1,0,2,0,0,0
-1,-1,-1,3,29,0,0,0,0,1,0,0,0
207,157,205,3,35,0,1,0,0,2,0,0,0
2930,357,22,2,33,0,0,1,0,2,0,0,0
7927,472,1248,3,30,1,0,0,0,1,0,0,0
-1,-1,-1,4,57,0,1,0,0,4,0,0,0
7868,165,214,2,43,0,0,3,0,3,0,0,0
7375,660,68,3,34,0,1,0,0,1,0,0,0
5389,88,306,2,47,1,0,0,0,3,0,0,0
-1,-1,-1,3,31,0,0,0,0,1,0,0,0
7487,181,340,3,82,0,0,4,0,3,0,0,0
153,211,25,2,44,0,0,0,0,3,0,0,0
7825,208,155,3,28,0,0,0,0,1,0,0,0
7536,863,277,2,32,0,0,0,0,1,0,0,0
8958,537,112,3,32,1,0,2,0,2,0,0,0
-1,-1,-1,3,34,0,1,0,0,1,0,0,0
7027,643,99,2,34,0,0,0,0,2,0,0,0
8922,207,158,2,32,0,0,0,0,3,0,0,0
7671,728,56,3,38,0,0,0,0,1,0,0,0
-1,-1,-1,4,33,0,0,1,0,1,0,0,0
-1,-1,-1,2,20,0,0,0,0,1,0,0,0
6639,299,126,3,40,0,0,0,0,1,0,0,0
8630,134,266,3,42,0,0,0,0,2,0,0,0
7124,180,521,3,49,0,0,0,0,3,0,0,0
-1,-1,819,3,23,0,0,0,0,1,0,0,0
8195,203,546,3,35,0,0,0,0,2,0,0,0
11274,412,1371,2,29,1,1,0,0,3,0,0,0
7329,341,1567,3,36,0,0,0,0,2,0,0,0
7972,793,328,4,42,0,2,0,0,1,0,0,0
8323,2632,698,3,27,0,0,0,0,1,0,0,0
7365,1765,1498,3,31,0,0,0,0,1,0,0,0
6839,173,-1,3,24,0,0,0,0,1,0,0,0
8958,537,112,2,30,0,0,0,0,1,0,0,0
7889,144,219,3,28,1,0,1,0,1,0,0,0
8323,2632,698,3,24,0,0,0,0,1,0,0,0
11274,412,1371,2,38,1,0,0,0,4,0,0,0
7481,553,112,2,26,1,0,0,0,2,0,0,0
8461,2497,804,3,54,0,1,0,0,3,0,0,0
6733,205,158,2,30,1,0,0,0,2,0,0,0
